album,file,key,chord,deg,color,p1,p1c,p2,p2c,prev3,prev3_color
01_-_Please_Please_Me,05_-_Boys.lab,E,E,i,maj,iv,maj,i,maj,v,maj
01_-_Please_Please_Me,05_-_Boys.lab,E,B,v,maj,i,maj,iv,maj,i,maj
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,E,i,maj,,,,,,
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,E:maj7,i,maj7,i,maj,,,,
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,F#:min7,ii,min7,i,maj7,i,maj,,
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,G#:min7,iii,min7,ii,min7,i,maj7,i,maj
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,F#:min7,ii,min7,iii,min7,ii,min7,i,maj7
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,B:7,v,7,ii,min7,iii,min7,ii,min7
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,E,i,maj,v,7,ii,min7,iii,min7
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,E:maj7,i,maj7,i,maj,v,7,ii,min7
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,F#:min7,ii,min7,i,maj7,i,maj,v,7
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,G#:min7,iii,min7,ii,min7,i,maj7,i,maj
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,F#:min7,ii,min7,iii,min7,ii,min7,i,maj7
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,B:7,v,7,ii,min7,iii,min7,ii,min7
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,E,i,maj,v,7,ii,min7,iii,min7
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,G#,iii,maj,i,maj,v,7,ii,min7
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,C#:min,vi,min,iii,maj,i,maj,v,7
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,A,iv,maj,vi,min,iii,maj,i,maj
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,F#:9,ii,maj,iv,maj,vi,min,iii,maj
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,B,v,maj,ii,maj,iv,maj,vi,min
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,E:maj7,i,maj7,v,maj,ii,maj,iv,maj
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,F#:min7,ii,min7,i,maj7,v,maj,ii,maj
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,G#:min7,iii,min7,ii,min7,i,maj7,v,maj
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,F#:min7,ii,min7,iii,min7,ii,min7,i,maj7
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,B:7,v,7,ii,min7,iii,min7,ii,min7
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,E,i,maj,v,7,ii,min7,iii,min7
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,E:maj7,i,maj7,i,maj,v,7,ii,min7
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,F#:min7,ii,min7,i,maj7,i,maj,v,7
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,G#:min7,iii,min7,ii,min7,i,maj7,i,maj
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,F#:min7,ii,min7,iii,min7,ii,min7,i,maj7
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,E,i,maj,ii,min7,iii,min7,ii,min7
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,G#,iii,maj,i,maj,ii,min7,iii,min7
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,C#:min,vi,min,iii,maj,i,maj,ii,min7
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,A,iv,maj,vi,min,iii,maj,i,maj
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,E,i,maj,iv,maj,vi,min,iii,maj
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,E:aug,i,aug,i,maj,iv,maj,vi,min
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,A,iv,maj,i,aug,i,maj,iv,maj
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,B,v,maj,iv,maj,i,aug,i,maj
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,E,i,maj,v,maj,iv,maj,i,aug
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,E:aug,i,aug,i,maj,v,maj,iv,maj
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,A,iv,maj,i,aug,i,maj,v,maj
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,B,v,maj,iv,maj,i,aug,i,maj
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,E,i,maj,v,maj,iv,maj,i,aug
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,B,v,maj,i,maj,v,maj,iv,maj
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,E:maj7,i,maj7,v,maj,i,maj,v,maj
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,F#:min7,ii,min7,i,maj7,v,maj,i,maj
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,G#:min7,iii,min7,ii,min7,i,maj7,v,maj
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,A,iv,maj,iii,min7,ii,min7,i,maj7
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,G#:min7,iii,min7,iv,maj,iii,min7,ii,min7
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,A:maj7,iv,maj7,iii,min7,iv,maj,iii,min7
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,E,i,maj,iv,maj7,iii,min7,iv,maj
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,E:maj7,i,maj7,i,maj,iv,maj7,iii,min7
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,F#:min7,ii,min7,i,maj7,i,maj,iv,maj7
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,G#:min7,iii,min7,ii,min7,i,maj7,i,maj
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,F#:min7,ii,min7,iii,min7,ii,min7,i,maj7
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,B:7,v,7,ii,min7,iii,min7,ii,min7
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,E,i,maj,v,7,ii,min7,iii,min7
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,E:maj7,i,maj7,i,maj,v,7,ii,min7
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,F#:min7,ii,min7,i,maj7,i,maj,v,7
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,G#:min7,iii,min7,ii,min7,i,maj7,i,maj
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,F#:min7,ii,min7,iii,min7,ii,min7,i,maj7
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,B:7,v,7,ii,min7,iii,min7,ii,min7
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,E,i,maj,v,7,ii,min7,iii,min7
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,G#,iii,maj,i,maj,v,7,ii,min7
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,C#:min,vi,min,iii,maj,i,maj,v,7
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,C#:min,vi,min,vi,min,iii,maj,i,maj
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,A:min,iv,min,vi,min,vi,min,iii,maj
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,F#:9,ii,maj,iv,min,vi,min,vi,min
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,B,v,maj,ii,maj,iv,min,vi,min
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,E:maj7,i,maj7,v,maj,ii,maj,iv,min
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,F#:min7,ii,min7,i,maj7,v,maj,ii,maj
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,G#:min7,iii,min7,ii,min7,i,maj7,v,maj
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,A,iv,maj,iii,min7,ii,min7,i,maj7
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,G#:min7,iii,min7,iv,maj,iii,min7,ii,min7
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,A,iv,maj,iii,min7,iv,maj,iii,min7
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,E,i,maj,iv,maj,iii,min7,iv,maj
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,E:aug,i,aug,i,maj,iv,maj,iii,min7
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,A,iv,maj,i,aug,i,maj,iv,maj
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,B,v,maj,iv,maj,i,aug,i,maj
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,E,i,maj,v,maj,iv,maj,i,aug
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,E:aug,i,aug,i,maj,v,maj,iv,maj
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,A,iv,maj,i,aug,i,maj,v,maj
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,B,v,maj,iv,maj,i,aug,i,maj
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,E,i,maj,v,maj,iv,maj,i,aug
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,B,v,maj,i,maj,v,maj,iv,maj
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,E:maj7,i,maj7,v,maj,i,maj,v,maj
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,F#:min7,ii,min7,i,maj7,v,maj,i,maj
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,G#:min7,iii,min7,ii,min7,i,maj7,v,maj
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,A,iv,maj,iii,min7,ii,min7,i,maj7
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,G#:min7,iii,min7,iv,maj,iii,min7,ii,min7
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,A:maj7,iv,maj7,iii,min7,iv,maj,iii,min7
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,E,i,maj,iv,maj7,iii,min7,iv,maj
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,A:maj7/5,iv,maj7,i,maj,iv,maj7,iii,min7
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,E,i,maj,iv,maj7,i,maj,iv,maj7
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,A:maj7/5,iv,maj7,i,maj,iv,maj7,i,maj
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,B:maj6,v,maj,iv,maj7,i,maj,iv,maj7
01_-_Please_Please_Me,06_-_Ask_Me_Why.lab,E,G#:min,iii,min,v,maj,iv,maj7,i,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,B,v,maj,,,,,,
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,E,i,maj,v,maj,,,,
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,E,i,maj,i,maj,v,maj,,
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,A,iv,maj,i,maj,i,maj,v,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,E,i,maj,iv,maj,i,maj,i,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,G,biii,maj,i,maj,iv,maj,i,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,A,iv,maj,biii,maj,i,maj,iv,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,B,v,maj,iv,maj,biii,maj,i,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,E,i,maj,v,maj,iv,maj,biii,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,A,iv,maj,i,maj,v,maj,iv,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,E,i,maj,iv,maj,i,maj,v,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,A,iv,maj,i,maj,iv,maj,i,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,F#:min,ii,min,iv,maj,i,maj,iv,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,C#:min/5,vi,min,ii,min,iv,maj,i,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,A,iv,maj,vi,min,ii,min,iv,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,E,i,maj,iv,maj,vi,min,ii,min
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,A,iv,maj,i,maj,iv,maj,vi,min
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,B,v,maj,iv,maj,i,maj,iv,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,E,i,maj,v,maj,iv,maj,i,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,A,iv,maj,i,maj,v,maj,iv,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,B,v,maj,iv,maj,i,maj,v,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,E,i,maj,v,maj,iv,maj,i,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,A,iv,maj,i,maj,v,maj,iv,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,E,i,maj,iv,maj,i,maj,v,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,G,biii,maj,i,maj,iv,maj,i,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,A,iv,maj,biii,maj,i,maj,iv,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,B,v,maj,iv,maj,biii,maj,i,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,E,i,maj,v,maj,iv,maj,biii,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,A,iv,maj,i,maj,v,maj,iv,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,E,i,maj,iv,maj,i,maj,v,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,A,iv,maj,i,maj,iv,maj,i,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,F#:min,ii,min,iv,maj,i,maj,iv,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,C#:min/5,vi,min,ii,min,iv,maj,i,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,A,iv,maj,vi,min,ii,min,iv,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,E,i,maj,iv,maj,vi,min,ii,min
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,A,iv,maj,i,maj,iv,maj,vi,min
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,B,v,maj,iv,maj,i,maj,iv,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,E,i,maj,v,maj,iv,maj,i,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,E,i,maj,i,maj,v,maj,iv,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,A,iv,maj,i,maj,i,maj,v,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,B,v,maj,iv,maj,i,maj,i,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,E,i,maj,v,maj,iv,maj,i,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,A,iv,maj,i,maj,v,maj,iv,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,B,v,maj,iv,maj,i,maj,v,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,E,i,maj,v,maj,iv,maj,i,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,A,iv,maj,i,maj,v,maj,iv,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,B,v,maj,iv,maj,i,maj,v,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,E,i,maj,v,maj,iv,maj,i,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,A,iv,maj,i,maj,v,maj,iv,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,B,v,maj,iv,maj,i,maj,v,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,E,i,maj,v,maj,iv,maj,i,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,A,iv,maj,i,maj,v,maj,iv,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,E,i,maj,iv,maj,i,maj,v,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,G,biii,maj,i,maj,iv,maj,i,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,A,iv,maj,biii,maj,i,maj,iv,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,B,v,maj,iv,maj,biii,maj,i,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,E,i,maj,v,maj,iv,maj,biii,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,A,iv,maj,i,maj,v,maj,iv,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,E,i,maj,iv,maj,i,maj,v,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,A,iv,maj,i,maj,iv,maj,i,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,F#:min,ii,min,iv,maj,i,maj,iv,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,C#:min/5,vi,min,ii,min,iv,maj,i,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,A,iv,maj,vi,min,ii,min,iv,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,E,i,maj,iv,maj,vi,min,ii,min
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,A,iv,maj,i,maj,iv,maj,vi,min
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,B,v,maj,iv,maj,i,maj,iv,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,E,i,maj,v,maj,iv,maj,i,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,A,iv,maj,i,maj,v,maj,iv,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,B,v,maj,iv,maj,i,maj,v,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,E,i,maj,v,maj,iv,maj,i,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,A,iv,maj,i,maj,v,maj,iv,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,B,v,maj,iv,maj,i,maj,v,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,E,i,maj,v,maj,iv,maj,i,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,G,biii,maj,i,maj,v,maj,iv,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,C,bvi,maj,biii,maj,i,maj,v,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,B,v,maj,bvi,maj,biii,maj,i,maj
01_-_Please_Please_Me,07_-_Please_Please_Me.lab,E,E,i,maj,v,maj,bvi,maj,biii,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,G,i,maj,,,,,,
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,C,iv,maj,i,maj,,,,
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,G,i,maj,iv,maj,i,maj,,
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,C,iv,maj,i,maj,iv,maj,i,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,G,i,maj,iv,maj,i,maj,iv,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,C,iv,maj,i,maj,iv,maj,i,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,G,i,maj,iv,maj,i,maj,iv,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,G,i,maj,i,maj,iv,maj,i,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,C,iv,maj,i,maj,i,maj,iv,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,G,i,maj,iv,maj,i,maj,i,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,C,iv,maj,i,maj,iv,maj,i,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,G,i,maj,iv,maj,i,maj,iv,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,C,iv,maj,i,maj,iv,maj,i,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,C,iv,maj,iv,maj,i,maj,iv,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,C,iv,maj,iv,maj,iv,maj,i,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,G,i,maj,iv,maj,iv,maj,iv,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,C,iv,maj,i,maj,iv,maj,iv,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,G,i,maj,iv,maj,i,maj,iv,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,C,iv,maj,i,maj,iv,maj,i,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,G,i,maj,iv,maj,i,maj,iv,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,C,iv,maj,i,maj,iv,maj,i,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,G,i,maj,iv,maj,i,maj,iv,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,C,iv,maj,i,maj,iv,maj,i,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,G,i,maj,iv,maj,i,maj,iv,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,C,iv,maj,i,maj,iv,maj,i,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,C,iv,maj,iv,maj,i,maj,iv,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,G,i,maj,iv,maj,iv,maj,i,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,C,iv,maj,i,maj,iv,maj,iv,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,G,i,maj,iv,maj,i,maj,iv,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,G,i,maj,i,maj,iv,maj,i,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,D,v,maj,i,maj,i,maj,iv,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,C,iv,maj,v,maj,i,maj,i,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,G,i,maj,iv,maj,v,maj,i,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,D,v,maj,i,maj,iv,maj,v,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,C,iv,maj,v,maj,i,maj,iv,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,G,i,maj,iv,maj,v,maj,i,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,G,i,maj,i,maj,iv,maj,v,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,C,iv,maj,i,maj,i,maj,iv,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,G,i,maj,iv,maj,i,maj,i,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,C,iv,maj,i,maj,iv,maj,i,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,G,i,maj,iv,maj,i,maj,iv,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,C,iv,maj,i,maj,iv,maj,i,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,C,iv,maj,iv,maj,i,maj,iv,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,G,i,maj,iv,maj,iv,maj,i,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,C,iv,maj,i,maj,iv,maj,iv,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,G,i,maj,iv,maj,i,maj,iv,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,G,i,maj,i,maj,iv,maj,i,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,D,v,maj,i,maj,i,maj,iv,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,C,iv,maj,v,maj,i,maj,i,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,G,i,maj,iv,maj,v,maj,i,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,D,v,maj,i,maj,iv,maj,v,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,C,iv,maj,v,maj,i,maj,iv,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,G,i,maj,iv,maj,v,maj,i,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,G,i,maj,i,maj,iv,maj,v,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,D,v,maj,i,maj,i,maj,iv,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,G,i,maj,v,maj,i,maj,i,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,C,iv,maj,i,maj,v,maj,i,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,G,i,maj,iv,maj,i,maj,v,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,C,iv,maj,i,maj,iv,maj,i,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,G,i,maj,iv,maj,i,maj,iv,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,C,iv,maj,i,maj,iv,maj,i,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,G,i,maj,iv,maj,i,maj,iv,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,G,i,maj,i,maj,iv,maj,i,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,C,iv,maj,i,maj,i,maj,iv,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,G,i,maj,iv,maj,i,maj,i,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,C,iv,maj,i,maj,iv,maj,i,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,G,i,maj,iv,maj,i,maj,iv,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,C,iv,maj,i,maj,iv,maj,i,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,G,i,maj,iv,maj,i,maj,iv,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,C,iv,maj,i,maj,iv,maj,i,maj
01_-_Please_Please_Me,08_-_Love_Me_Do.lab,G,G,i,maj,iv,maj,i,maj,iv,maj
01_-_Please_Please_Me,10_-_Baby_It's_You.lab,G,G,i,maj,,,,,,
01_-_Please_Please_Me,10_-_Baby_It's_You.lab,G,E:min,vi,min,i,maj,,,,
01_-_Please_Please_Me,10_-_Baby_It's_You.lab,G,G,i,maj,vi,min,i,maj,,
01_-_Please_Please_Me,10_-_Baby_It's_You.lab,G,E:min,vi,min,i,maj,vi,min,i,maj
